,Age,Gender,Tenure,Service_Internet,Service_Phone,Service_TV,Contract,PaymentMethod,MonthlyCharges,TotalCharges,StreamingMovies,StreamingMusic,OnlineSecurity,TechSupport,Churn
2238,47.0,0,34,1,0,0,0,3,33.71,1144.75,0,1,1,0,0
2239,58.0,1,11,1,1,1,0,2,58.16,627.75,0,1,0,1,0
2240,18.0,0,35,1,1,1,1,3,118.67,4165.76,1,1,0,0,0
2241,22.0,1,42,0,0,1,0,3,36.1,1508.21,0,1,1,0,0
2242,37.0,1,28,1,1,0,0,2,103.1,2894.66,1,1,1,0,0
2243,25.0,1,24,1,1,1,0,2,85.19,2035.8,1,1,0,0,0
2244,60.0,1,8,1,0,1,0,3,21.58,179.68,0,0,1,1,0
2245,29.0,1,53,1,1,0,0,2,114.49,6051.88,0,1,0,1,0
2246,18.0,1,4,1,1,1,0,0,117.11,482.53,1,0,1,0,1
2247,37.0,0,5,1,0,1,0,2,112.49,573.8,1,1,0,1,1
2248,45.0,0,49,1,1,0,1,3,70.17,3432.8,0,1,0,1,0
2249,60.0,0,30,1,1,1,0,2,42.04,1252.94,1,0,0,0,0
2250,54.0,0,63,0,1,0,0,1,59.13,3729.77,0,0,1,1,0
2251,44.0,1,47,1,1,0,2,3,81.42,3811.48,0,1,1,0,0
2252,54.0,0,26,0,0,1,1,2,57.88,1505.23,1,0,1,1,0
2253,29.0,0,57,0,1,0,0,2,90.82,5168.66,1,0,0,1,0
2254,54.0,0,37,1,1,1,2,1,99.56,3681.18,1,0,1,0,0
2255,66.0,1,7,0,0,0,0,0,40.94,280.14,0,0,0,1,0
2256,66.0,0,40,1,1,1,0,0,60.49,2411.62,0,0,0,0,0
2257,61.0,1,39,1,1,1,2,2,115.77,4532.08,0,0,1,0,0
2258,45.0,0,62,1,1,1,2,0,44.98,2796.57,1,0,1,0,0
2259,64.0,1,53,1,1,1,0,0,54.64,2881.12,0,0,1,1,0
2260,32.0,1,4,0,1,0,1,3,23.57,85.52,1,0,0,0,0
2261,23.0,0,25,1,0,0,1,1,53.24,1339.57,0,0,1,1,0
2262,61.0,1,7,0,0,0,0,2,57.09,409.32,1,1,1,0,0
2263,37.0,1,28,1,1,1,0,2,29.98,825.59,0,1,1,1,0
2264,67.0,0,69,1,1,1,0,1,20.14,1396.65,0,0,0,1,0
2265,31.0,0,67,1,1,0,2,0,77.54,5197.83,1,0,0,0,0
2266,19.0,0,20,1,1,1,0,2,50.15,983.58,0,1,0,0,0
2267,44.0,1,11,1,1,0,1,2,21.78,235.55,1,1,1,0,0
2268,54.0,1,67,1,0,0,0,1,105.99,7099.97,1,0,1,0,0
2269,37.0,1,7,1,1,1,0,2,78.44,549.56,1,1,1,1,1
2270,43.0,0,23,0,1,0,1,2,37.12,840.55,0,1,0,1,0
2271,46.0,1,61,1,1,0,1,2,106.52,6490.09,0,1,1,0,0
2272,18.0,1,71,1,1,0,0,1,45.36,3214.33,0,0,0,1,0
2273,52.0,1,34,1,1,1,0,1,42.74,1447.8,0,1,1,1,0
2274,23.0,1,19,0,1,1,0,3,109.46,2074.55,1,0,0,0,0
2275,54.0,1,58,1,1,1,0,3,37.95,2199.77,1,0,1,1,0
2276,44.0,1,9,1,1,1,0,2,107.9,974.2,1,0,0,0,1
2277,50.0,1,48,0,1,1,1,2,100.3,4832.14,0,1,0,0,0
2278,66.0,0,41,1,1,0,0,1,50.98,2098.89,0,1,0,0,0
2279,68.0,0,48,1,1,0,0,2,23.44,1138.29,1,0,0,1,0
2280,31.0,0,45,1,0,1,0,3,28.26,1266.89,0,0,0,1,0
2281,29.0,1,25,1,1,1,2,0,30.95,763.71,0,1,0,0,0
2282,59.0,1,25,1,1,0,0,2,109.08,2735.01,1,1,1,1,0
2283,37.0,0,19,0,1,1,1,3,60.4,1147.44,0,0,1,0,0
2284,67.0,1,39,1,0,0,0,3,23.25,914.05,0,0,0,0,0
2285,41.0,0,27,0,1,0,0,0,75.65,2033.73,1,1,0,0,0
2286,60.0,1,63,1,1,0,0,2,40.8,2576.89,0,1,0,0,0
2287,51.0,1,68,0,1,0,0,2,43.51,2956.93,1,1,0,1,0
2288,42.0,0,19,0,1,0,2,3,36.08,680.91,1,1,0,0,0
2289,67.0,0,28,1,1,1,0,1,96.2,2689.93,1,1,1,1,0
2290,46.0,0,33,0,1,1,1,2,20.06,666.88,0,1,0,0,0
2291,44.0,0,10,0,0,1,0,1,63.9,646.74,1,0,0,1,0
2292,48.0,0,30,1,1,1,0,0,28.69,857.04,0,1,0,0,0
2293,64.0,1,22,0,1,0,0,1,75.24,1658.72,0,0,1,0,0
2294,60.0,1,3,0,1,1,1,2,54.6,167.21,1,0,0,1,0
2295,67.0,1,48,1,1,0,2,2,22.84,1103.7,0,0,1,0,0
2296,40.0,0,2,1,1,1,2,2,66.1,142.07,1,0,1,1,0
2297,61.0,0,54,1,0,1,0,2,77.06,4179.35,0,0,0,1,0
2298,55.0,0,6,1,0,0,1,1,44.77,263.97,1,0,0,1,0
2299,37.0,0,40,1,1,1,0,2,96.55,3876.6,0,1,0,0,0
2300,40.0,0,2,1,1,0,1,3,57.1,115.37,0,1,0,1,0
2301,62.0,0,2,1,1,0,2,2,94.93,178.91,0,0,1,0,1
2302,69.0,1,55,0,1,1,0,0,77.9,4278.0,1,0,1,1,0
2303,33.0,1,60,1,1,1,0,2,106.93,6420.46,0,1,0,0,0
2304,67.0,1,6,1,0,1,1,2,74.69,455.38,1,0,1,0,1
2305,59.0,1,19,1,0,0,1,2,38.56,722.48,1,1,0,0,0
2306,25.0,1,27,0,1,0,0,0,102.26,2753.38,1,0,0,1,0
2307,44.0,0,1,0,1,1,2,2,98.3,92.97,1,1,1,0,1
2308,38.0,0,33,1,1,0,1,2,117.24,3860.29,0,0,0,1,0
2309,18.0,0,40,0,1,1,0,2,29.36,1155.6,0,1,1,1,0
2310,25.0,0,32,1,1,0,0,1,79.12,2509.65,1,0,0,0,0
2311,46.0,0,69,1,1,0,1,3,69.17,4768.91,0,1,0,1,0
2312,49.0,0,17,1,1,0,0,2,87.09,1483.05,1,0,0,1,0
2313,55.0,1,8,0,1,0,0,0,118.02,950.72,0,1,1,1,1
2314,22.0,0,57,1,1,1,0,2,73.23,4160.49,0,0,1,1,0
2315,64.0,0,42,1,0,0,1,3,88.57,3706.49,0,1,1,1,0
2316,39.0,0,9,1,1,1,1,2,54.72,487.2,1,0,0,0,0
2317,64.0,0,35,0,1,0,0,3,49.9,1746.53,0,0,0,1,0
2318,51.0,1,71,0,1,1,1,3,53.53,3810.72,1,0,1,0,0
2319,18.0,1,53,1,1,0,2,3,23.86,1271.76,0,1,0,0,0
2320,43.0,0,54,0,1,0,0,2,48.47,2613.7,0,0,0,0,0
2321,60.0,1,25,1,1,0,1,2,37.29,935.85,0,1,0,0,0
2322,27.0,1,67,1,1,1,2,0,65.74,4396.14,1,1,1,0,0
2323,47.0,0,62,1,1,0,1,0,66.08,4097.7,0,1,0,0,0
2324,67.0,0,55,1,0,0,1,2,96.52,5307.98,0,1,1,1,0
2325,35.0,0,46,0,1,0,0,2,70.23,3244.62,0,0,0,0,0
2326,34.0,0,24,0,1,1,0,1,66.31,1596.38,0,1,1,0,0
2327,43.0,0,46,0,1,1,0,0,43.16,1977.65,0,1,0,0,0
2328,25.0,1,22,1,1,1,1,1,105.25,2307.89,0,0,0,1,0
2329,64.0,0,11,1,0,1,2,2,29.1,316.77,1,0,0,0,0
2330,57.0,0,48,0,1,1,0,3,118.23,5659.4,0,0,0,0,0
2331,66.0,0,8,1,1,1,0,2,67.61,538.58,1,0,1,0,0
2332,29.0,1,39,1,1,1,0,0,38.6,1503.96,0,0,0,0,0
2333,44.0,0,35,1,1,1,1,2,55.43,1944.72,0,0,0,0,0
2334,25.0,0,49,0,0,1,0,2,21.54,1061.58,1,0,1,0,0
2335,42.0,0,46,0,1,0,1,2,36.65,1686.89,0,0,0,1,0
2336,63.0,1,38,0,1,1,0,0,53.53,2017.84,0,1,0,0,0
2337,21.0,0,8,1,0,1,0,3,75.44,591.31,0,0,0,1,1
2338,50.0,0,54,0,0,1,0,0,32.95,1773.25,1,0,0,0,0
2339,18.0,0,37,1,1,0,2,1,87.6,3247.72,1,1,1,1,0
2340,36.0,1,40,1,1,0,0,0,104.43,4183.39,0,0,0,1,0
2341,48.0,0,34,1,1,1,2,3,77.23,2623.33,1,0,0,1,0
2342,33.0,0,17,1,1,1,0,1,49.69,868.33,0,0,1,0,0
2343,31.0,0,33,0,0,0,0,3,32.14,1076.24,1,1,0,0,0
2344,65.0,1,47,1,1,1,0,2,21.55,1025.25,1,0,1,1,0
2345,22.0,0,52,1,1,1,2,1,93.18,4852.37,0,1,1,0,0
2346,58.0,0,9,1,0,1,1,2,82.85,750.24,1,1,1,0,1
2347,43.0,0,33,1,1,1,0,3,67.63,2235.65,0,0,0,0,0
2348,45.0,1,60,1,1,0,1,2,30.2,1793.95,0,0,0,0,0
2349,44.0,1,21,0,0,1,0,3,40.7,844.19,0,0,1,1,0
2350,67.0,0,58,0,0,0,0,2,101.52,5885.94,1,0,0,1,0
2351,23.0,1,69,0,0,0,0,2,67.99,4692.59,0,0,1,1,0
2352,26.0,1,10,1,1,1,2,3,116.28,1161.56,1,0,0,0,1
2353,50.0,1,6,0,0,1,0,0,120.0,722.72,0,1,0,1,1
2354,58.0,0,13,1,1,1,0,2,100.07,1279.88,1,0,0,0,0
2355,42.0,0,65,1,1,1,0,2,45.82,2983.36,1,0,0,1,0
2356,65.0,1,20,1,0,1,0,2,69.59,862.82,0,0,0,1,0
2357,30.0,1,57,1,1,0,0,1,45.36,2583.65,0,1,0,0,0
2358,26.0,1,46,1,0,1,0,0,118.68,5468.55,1,1,0,0,0
2359,30.0,0,8,0,1,0,0,1,53.53,417.78,1,1,0,1,0
2360,48.0,0,10,0,1,1,2,2,90.64,904.03,0,0,0,0,1
2361,58.0,1,67,1,0,0,0,2,115.9,2132.26,1,0,0,0,0
2362,28.0,1,11,0,1,0,0,2,101.96,1113.03,1,0,0,0,1
2363,21.0,1,12,0,1,1,0,2,79.76,937.09,1,1,0,1,0
2364,51.0,1,10,1,1,1,0,3,36.9,357.47,1,1,0,1,0
2365,55.0,0,25,0,0,1,2,1,37.49,936.6,1,1,1,0,0
2366,63.0,1,49,1,1,1,0,2,69.24,3390.27,1,1,0,0,0
2367,21.0,0,49,1,1,1,2,1,115.19,5644.13,0,0,0,0,0
2368,55.0,1,11,1,1,1,1,2,110.45,1208.36,1,0,0,0,1
2369,36.0,1,62,1,0,1,1,1,36.62,2257.32,0,1,0,0,0
2370,23.0,1,36,1,0,0,0,2,48.77,1757.09,0,1,1,1,0
2371,51.0,1,39,0,0,1,0,1,78.88,3074.65,0,1,1,1,0
2372,35.0,1,53,0,1,1,0,2,67.74,3596.6,0,1,0,1,0
2373,30.0,0,56,1,1,1,2,1,31.94,1781.16,1,0,1,0,0
2374,58.0,1,1,1,1,1,0,2,56.93,36.72,1,0,1,0,0
2375,40.0,1,56,1,1,1,0,2,115.47,6440.28,0,0,1,0,0
2376,36.0,1,4,1,1,0,0,3,115.14,456.55,1,0,0,0,1
2377,62.0,0,30,0,0,1,1,2,75.94,2279.48,1,1,0,0,0
2378,28.0,0,12,1,0,1,1,2,83.53,1000.04,0,1,0,1,0
2379,18.0,0,35,1,1,1,0,1,42.19,1471.0,1,1,1,1,0
2380,41.0,0,52,1,1,1,0,0,94.2,4882.49,0,0,0,0,0
2381,24.0,1,31,1,0,1,0,0,25.25,763.86,0,0,1,0,0
2382,42.0,1,68,1,1,0,0,2,42.07,2864.43,0,0,1,0,0
2383,38.0,1,52,1,1,1,1,0,20.59,1068.4,0,1,0,1,0
2384,32.0,0,7,1,1,1,2,3,58.57,406.35,1,0,1,0,0
2385,18.0,1,22,0,1,0,1,1,105.03,2295.24,0,1,1,0,0
2386,29.0,1,56,1,0,1,0,2,118.25,6612.34,1,1,1,1,0
2387,24.0,0,58,0,1,1,1,0,86.78,5033.69,0,1,1,0,0
2388,32.0,0,64,0,1,0,2,2,94.49,6050.21,1,1,0,1,0
2389,38.0,0,12,1,1,1,2,2,46.27,553.6,0,0,1,0,0
2390,36.0,1,7,1,0,0,2,2,72.03,518.0,0,0,0,0,1
2391,46.0,1,55,0,1,1,0,2,93.66,5145.55,1,1,0,1,0
2392,42.0,0,62,1,1,1,1,2,69.73,4336.13,1,1,1,0,0
2393,50.0,1,55,0,0,1,2,2,28.85,1588.92,1,1,0,1,0
2394,66.0,0,36,1,0,1,1,1,94.09,3388.32,1,1,0,1,0
2395,49.0,0,24,1,0,1,0,2,41.96,1016.37,1,1,0,0,0
2396,66.0,1,44,1,0,1,2,1,29.77,1303.64,0,0,0,0,0
2397,52.0,0,17,1,1,0,0,2,67.81,1149.48,1,1,0,1,0
2398,61.0,0,2,1,1,0,0,2,27.46,42.68,1,0,1,1,0
2399,55.0,0,13,1,1,1,0,3,82.94,1087.57,0,1,0,0,0
2400,43.0,1,31,1,1,1,1,3,84.05,2608.91,1,1,0,1,0
2401,28.0,0,28,1,0,0,0,3,45.67,1289.74,1,1,0,1,0
2402,52.0,0,60,1,0,0,0,3,116.45,6989.05,0,0,0,1,0
2403,25.0,0,27,1,0,1,1,2,102.45,2777.18,0,0,0,0,0
2404,63.0,0,15,1,1,0,1,0,30.96,456.93,1,1,1,0,0
2405,31.0,0,33,0,0,1,1,3,94.85,3139.92,1,0,0,1,0
2406,27.0,0,20,0,0,1,0,2,55.31,1102.22,1,1,0,0,0
2407,19.0,0,42,1,1,1,1,1,95.03,3991.29,1,0,1,1,0
2408,63.0,1,12,1,0,0,0,0,100.08,1208.24,1,1,1,0,0
2409,26.0,1,23,1,1,0,0,2,35.14,831.5,0,0,0,1,0
2410,44.0,0,14,1,1,0,0,1,86.18,1214.72,0,0,0,1,0
2411,38.0,1,25,1,1,1,2,1,106.27,2665.89,1,0,1,0,0
2412,43.0,1,31,0,1,0,0,3,52.34,1617.09,0,1,1,1,0
2413,25.0,0,54,1,1,1,0,2,28.03,1515.19,1,1,0,1,0
2414,65.0,1,5,1,1,1,0,1,22.73,112.69,0,0,1,0,0
2415,19.0,0,13,1,0,1,0,2,31.0,417.08,0,0,1,0,0
2416,23.0,0,28,1,1,1,2,2,20.42,570.3,0,0,0,1,0
2417,45.0,0,43,0,0,0,2,2,52.69,2278.96,1,1,0,0,0
2418,46.0,0,47,1,1,1,0,0,49.93,2333.69,1,1,0,0,0
2419,43.0,0,71,1,1,0,0,1,31.03,2217.12,0,0,0,0,0
2420,42.0,1,38,0,1,1,0,0,85.11,3225.57,1,1,0,0,0
2421,29.0,0,67,1,1,1,1,1,119.19,2132.26,1,1,0,0,0
2422,22.0,1,62,1,1,0,0,2,110.09,6816.94,1,0,1,0,0
2423,51.0,0,39,1,1,1,0,2,45.29,1772.49,0,1,1,1,0
2424,65.0,0,37,0,1,0,0,0,97.0,3579.37,1,1,1,0,0
2425,54.0,0,8,1,1,0,0,1,113.69,919.88,0,1,0,0,1
2426,32.0,1,52,1,0,1,0,3,110.64,5761.73,1,0,0,1,0
2427,61.0,0,33,1,1,0,0,2,108.45,3572.84,1,1,0,1,0
2428,53.0,0,42,1,1,1,0,2,98.65,2132.26,0,0,0,1,0
2429,32.0,0,27,1,1,0,0,2,49.3,1340.57,1,1,0,1,0
2430,60.0,0,8,1,1,1,2,2,28.36,217.65,1,1,0,1,0
2431,65.0,1,23,1,1,1,0,2,68.78,1571.6,1,0,1,1,0
2432,40.0,0,64,1,0,1,0,1,25.48,1620.01,1,0,0,1,0
2433,23.0,1,20,0,0,1,2,3,119.85,2384.87,0,1,0,0,0
2434,63.0,0,16,0,1,0,2,0,55.83,882.52,1,1,0,0,0
2435,67.0,1,17,0,1,0,0,2,115.83,1978.36,0,1,1,1,0
2436,61.0,1,19,0,1,0,1,2,97.31,1854.47,0,0,0,0,0
2437,60.0,0,8,0,0,1,0,3,61.13,472.08,1,1,0,0,0
2438,62.0,0,38,0,1,0,1,1,31.83,1204.44,1,0,0,0,0
2439,38.0,1,38,0,1,1,2,3,43.72,1649.78,1,0,0,0,0
2440,40.0,0,53,1,0,1,0,1,87.3,4635.52,1,0,1,1,0
2441,60.0,0,31,0,0,1,0,1,102.99,3188.19,0,0,1,0,0
2442,33.0,0,44,1,0,1,0,2,117.94,5173.92,1,0,0,0,0
2443,64.0,1,60,0,0,0,1,2,33.22,1994.9,0,1,0,1,0
2444,32.0,0,17,1,0,1,0,0,35.59,611.09,1,1,0,1,0
2445,42.0,0,39,1,1,1,1,3,24.24,935.82,1,1,0,0,0
2446,53.0,0,42,1,1,0,0,2,46.04,1931.03,1,0,0,1,0
2447,28.0,1,48,1,0,0,0,3,102.11,4892.26,1,0,1,0,0
2448,68.0,0,12,0,1,0,0,3,39.83,490.4,0,1,0,0,0
2449,32.0,1,18,1,0,1,0,1,74.79,1341.91,0,0,0,0,0
2450,21.0,0,6,1,1,0,0,2,64.64,380.62,1,0,0,1,0
2451,38.0,1,43,1,1,1,0,2,52.58,2260.43,0,1,1,0,0
2452,30.0,0,35,1,1,1,1,3,81.83,2861.97,0,1,1,1,0
2453,39.0,0,54,1,1,0,1,0,70.23,3799.3,0,1,1,1,0
2454,36.0,1,62,1,1,0,2,0,53.48,3327.92,0,0,0,0,0
2455,51.0,1,69,0,0,0,0,1,88.89,6145.65,0,1,0,1,0
2456,31.0,1,16,1,1,1,2,0,48.0,764.18,0,1,0,0,0
2457,21.0,0,8,0,0,0,1,3,84.32,677.61,1,0,1,0,1
2458,65.0,0,31,1,1,0,0,2,115.72,3602.2,1,0,1,1,0
2459,69.0,0,10,0,1,1,0,3,92.9,944.27,0,0,0,0,1
2460,44.0,0,56,0,1,1,0,0,61.84,3454.28,0,0,0,0,0
2461,44.0,1,70,1,1,0,2,1,94.76,6639.12,0,1,0,0,0
2462,46.0,0,20,1,0,1,0,1,100.92,2022.63,0,0,1,0,0
2463,64.0,0,5,1,0,0,0,0,52.58,272.16,1,0,1,0,0
2464,45.0,0,23,0,0,1,0,3,90.51,2094.17,0,0,0,0,0
2465,52.0,0,9,0,0,0,2,2,63.44,560.55,0,1,1,0,0
2466,25.0,0,58,1,1,0,0,2,101.85,5900.39,0,1,0,0,0
2467,33.0,0,59,1,0,1,0,2,49.54,2931.94,0,1,1,0,0
2468,59.0,0,54,1,0,0,0,2,113.78,6145.6,1,0,1,0,0
2469,53.0,1,46,1,0,1,0,3,77.48,3541.81,1,1,0,1,0
2470,47.0,0,22,1,1,1,0,2,55.33,1200.6,0,0,0,1,0
2471,35.0,0,64,1,0,1,0,0,61.94,3970.79,1,0,1,0,0
2472,19.0,0,8,1,1,1,2,3,54.78,446.63,1,1,0,1,0
2473,66.0,0,20,1,0,0,2,3,34.62,678.91,1,0,0,0,0
2474,30.0,1,51,1,1,0,1,3,26.85,1380.34,1,1,1,0,0
2475,21.0,1,39,1,1,1,0,2,52.18,2033.05,0,0,1,1,0
2476,43.0,1,37,1,1,1,1,1,65.87,2426.97,0,1,0,0,0
2477,42.0,1,50,1,1,1,0,2,56.18,2803.4,0,1,1,1,0
2478,47.0,1,34,0,1,0,0,1,21.39,715.03,1,1,0,0,0
2479,28.0,1,33,0,0,0,2,2,77.9,2564.54,0,0,0,1,0
2480,24.0,0,31,1,1,0,2,3,34.48,1050.19,0,0,1,0,0
2481,48.0,1,54,0,1,0,0,2,41.1,2218.66,0,1,1,0,0
2482,61.0,1,44,0,1,1,2,2,32.07,1416.95,0,1,1,0,0
2483,27.0,0,34,1,1,1,2,3,72.04,2435.89,0,0,1,1,0
2484,56.0,1,71,1,1,0,1,0,29.52,2096.09,1,1,1,0,0
2485,30.0,0,62,1,1,0,1,2,45.64,2821.63,1,0,0,1,0
2486,48.0,0,23,1,1,0,1,3,65.17,1505.6,0,0,0,1,0
2487,44.0,1,46,1,1,0,0,2,36.77,1668.28,0,0,0,0,0
2488,66.0,0,56,1,1,0,0,2,64.62,3625.84,0,0,0,1,0
2489,59.0,1,7,1,1,0,1,1,54.27,361.71,1,1,1,0,0
2490,59.0,1,61,1,1,0,0,1,106.06,6467.56,0,1,1,0,0
2491,53.0,0,3,1,0,0,0,3,99.49,291.38,1,1,1,0,1
2492,37.0,0,38,1,1,1,0,2,119.29,4529.41,1,1,1,0,0
2493,21.0,1,34,0,1,1,0,2,72.89,2462.97,1,0,1,1,0
2494,24.0,0,44,0,1,1,2,1,77.54,3428.36,0,1,0,0,0
2495,18.0,0,30,1,1,0,1,2,69.59,3426.93,1,0,0,0,0
2496,61.0,1,17,0,1,1,0,1,59.96,1007.24,0,0,0,0,0
2497,62.0,1,59,1,1,1,2,2,69.59,4476.58,1,1,1,0,0
2498,59.0,0,10,1,1,1,2,1,57.91,582.33,0,1,0,0,0
2499,64.0,1,18,1,1,0,0,2,74.59,1330.08,0,1,0,0,0
2500,30.0,1,45,1,1,1,2,2,28.08,1262.31,0,1,1,0,0
2501,39.0,1,59,1,1,1,0,0,98.38,5802.06,1,1,1,0,0
2502,38.0,1,62,0,0,1,0,1,118.53,7331.98,1,1,0,0,0
2503,39.0,1,59,1,1,0,0,1,26.57,1560.05,0,0,0,0,0
2504,45.0,1,49,1,1,1,1,0,100.1,4904.64,1,0,0,1,0
2505,26.0,1,63,1,0,1,0,0,44.17,2132.26,1,1,0,0,0
2506,43.0,0,32,1,0,0,1,3,39.75,1270.11,0,1,1,1,0
2507,26.0,1,10,0,1,1,1,0,89.34,892.26,0,0,1,0,1
2508,32.0,0,11,0,0,1,0,1,24.41,260.36,1,1,0,0,0
2509,27.0,0,70,0,1,0,0,3,69.59,4653.36,1,1,1,0,0
2510,41.0,0,62,1,1,1,0,0,20.14,1257.7,0,0,1,0,0
2511,59.0,1,47,1,1,0,0,3,75.44,3553.57,0,0,0,0,0
2512,25.0,1,34,1,1,1,1,3,66.21,2252.26,1,0,1,1,0
2513,41.0,0,17,1,1,1,0,1,111.55,1880.36,1,1,1,1,0
2514,33.0,1,54,1,1,0,0,2,92.03,4980.49,0,0,0,0,0
2515,66.0,0,40,1,1,0,0,2,32.6,1304.57,1,1,1,0,0
2516,43.0,1,19,0,1,1,1,3,55.45,1050.46,0,0,0,1,0
2517,44.0,1,67,0,1,1,2,2,113.16,2132.26,0,1,1,0,0
2518,54.0,0,53,1,1,0,2,3,92.53,4906.33,1,1,0,1,0
2519,21.0,0,64,1,1,0,2,1,79.43,5072.83,0,0,1,0,0
2520,67.0,0,47,1,1,1,0,0,75.91,3564.56,1,0,1,1,0
2521,41.0,1,6,1,0,0,0,1,59.81,339.82,1,0,0,0,0
2522,36.0,0,16,1,1,1,1,2,78.52,1257.18,0,1,1,1,0
2523,53.0,1,18,0,1,1,2,1,97.17,1762.36,0,1,1,1,0
2524,56.0,1,52,0,0,1,0,2,32.75,1685.04,1,0,0,0,0
2525,27.0,1,48,1,1,1,0,2,116.98,5616.33,1,0,1,0,0
2526,44.0,0,43,1,0,1,0,0,43.94,1896.1,1,1,1,0,0
2527,35.0,0,39,0,1,1,1,1,64.77,2534.19,1,1,0,0,0
2528,36.0,0,49,0,1,1,0,2,22.27,1083.77,0,0,0,0,0
2529,53.0,1,12,0,1,1,0,3,75.03,889.34,0,0,0,0,0
2530,27.0,1,10,1,1,1,2,1,58.19,576.03,1,0,0,0,0
2531,50.0,0,71,1,1,1,0,2,44.98,3205.49,1,1,0,0,0
2532,67.0,1,55,0,0,0,0,0,118.55,6503.15,1,0,0,1,0
2533,22.0,1,1,0,0,1,0,3,62.81,50.65,1,0,1,1,0
2534,64.0,0,49,0,1,0,0,2,61.43,3005.48,1,1,1,0,0
2535,66.0,0,36,1,0,1,0,0,66.31,2377.4,1,0,0,0,0
2536,44.0,0,21,0,1,1,0,2,31.62,663.6,1,1,0,1,0
2537,61.0,1,37,1,1,1,0,0,59.31,2208.62,0,1,0,1,0
2538,51.0,1,24,0,1,0,1,2,53.64,1275.32,0,0,1,1,0
2539,50.0,1,55,0,0,1,1,2,66.51,3656.59,1,0,1,0,0
2540,38.0,1,25,1,1,1,0,3,105.66,2641.42,0,0,0,1,0
2541,34.0,1,7,1,1,0,0,2,39.28,271.61,0,1,0,0,0
2542,39.0,0,71,0,0,0,2,2,80.77,5718.89,0,1,0,0,0
2543,65.0,1,71,1,1,0,0,1,23.76,1680.58,0,0,1,0,0
2544,54.0,1,24,1,1,1,0,1,51.68,1233.97,0,1,1,1,0
2545,32.0,1,11,1,1,1,0,1,67.27,746.31,0,0,1,0,0
2546,44.0,0,12,1,1,0,1,3,27.43,333.36,1,1,0,0,0
2547,45.0,0,35,1,1,1,0,1,74.4,2588.48,0,0,0,1,0
2548,24.0,0,63,1,0,0,1,1,51.03,3211.02,0,0,0,0,0
2549,49.0,1,68,0,1,0,1,2,119.28,2132.26,0,1,0,0,0
2550,28.0,0,57,1,1,0,2,2,83.1,4756.25,0,0,0,0,0
2551,27.0,0,13,1,1,1,0,2,44.42,580.38,1,1,0,1,0
2552,26.0,0,23,0,1,1,1,3,30.27,685.44,0,1,1,1,0
2553,44.0,1,39,0,1,0,0,1,24.07,930.96,1,1,1,0,0
2554,30.0,0,12,0,0,1,0,3,29.08,345.17,0,0,0,0,0
2555,42.0,1,34,1,1,1,0,0,88.01,2995.96,0,1,1,0,0
2556,19.0,1,71,1,1,1,0,2,105.5,2132.26,0,0,0,1,0
2557,52.0,0,31,1,1,1,2,2,35.67,1107.77,0,1,0,1,0
2558,24.0,1,62,0,1,1,0,3,60.21,3730.92,1,1,1,0,0
2559,38.0,0,13,1,0,0,0,1,55.42,719.1,0,0,1,0,0
2560,35.0,1,31,1,0,1,0,2,84.45,2616.66,1,0,1,0,0
2561,20.0,0,2,1,1,1,1,1,38.27,58.71,0,0,0,0,0
2562,59.0,0,15,1,0,1,0,2,115.33,1729.34,1,0,1,1,0
2563,56.0,0,57,1,1,1,2,0,92.86,5287.25,1,0,0,0,0
2564,58.0,1,34,1,1,0,2,0,115.51,3910.81,0,1,1,1,0
2565,66.0,0,68,1,1,0,2,1,47.74,3270.5,0,1,0,0,0
2566,28.0,1,29,1,1,1,0,2,78.77,2287.44,1,0,1,0,0
2567,56.0,0,66,1,0,0,1,2,93.23,6153.31,0,0,0,0,0
2568,41.0,1,16,1,1,1,0,2,91.1,1453.89,0,0,0,0,0
2569,63.0,1,39,0,1,0,2,1,22.13,870.37,1,0,0,1,0
2570,36.0,0,37,0,0,1,1,2,119.83,4422.09,0,1,0,1,0
2571,21.0,0,21,0,1,1,0,2,112.81,2365.88,1,1,0,0,0
2572,43.0,0,44,1,0,1,1,3,31.98,1397.6,0,0,1,0,0
2573,55.0,0,19,1,1,0,0,3,74.36,1420.06,1,1,0,0,0
2574,59.0,0,71,0,1,1,0,1,51.46,3645.39,0,1,0,0,0
2575,49.0,1,8,0,0,0,0,1,107.89,874.13,1,1,0,0,1
2576,56.0,0,66,1,1,1,2,3,89.75,5922.51,1,1,1,1,0
2577,62.0,0,41,1,0,0,2,1,42.35,1744.09,0,0,1,1,0
2578,63.0,1,70,1,1,1,1,0,23.39,1641.3,0,1,1,1,0
2579,53.0,0,61,1,0,0,2,2,49.17,3009.96,0,0,1,0,0
2580,57.0,0,26,1,1,1,0,1,23.81,609.71,0,0,0,0,0
2581,54.0,1,71,1,1,1,2,0,34.13,2432.29,0,1,1,1,0
2582,50.0,0,70,1,0,0,0,3,83.61,5834.07,1,1,1,0,0
2583,53.0,0,29,0,1,0,1,0,94.51,2741.22,1,1,0,1,0
2584,20.0,0,66,1,0,0,1,3,66.8,4403.34,1,0,0,1,0
2585,26.0,1,19,1,0,1,0,2,80.03,1506.52,1,1,0,0,0
2586,25.0,0,68,1,0,1,0,0,35.59,2411.18,0,1,1,0,0
